lp;id slownika;kod IATA;nazwa;id kraju;kraj;miasto;utc;strefa czasowa;data od;data do
5075;13642;PBT;Puerto Leda;160;Paragwaj;;;;2018.05.22 09:00;
5191;13762;PIL;Pilar;160;Paragwaj;;;;2018.05.22 09:00;
5205;13776;PJC;Pedro Juan Caballero;160;Paragwaj;;;;2018.05.22 09:00;
7107;15780;VMI;Vallemi;160;Paragwaj;;;;2018.05.22 09:00;
292;8558;ALD;Alerta;161;Peru;;;;2018.05.22 09:00;
352;8620;ANS;Andahuaylas;161;Peru;;;;2018.05.22 09:00;
372;8640;APE;San Juan Aposento;161;Peru;;;;2018.05.22 09:00;
396;8664;AQP;Arequipa;161;Peru;;;;2018.05.22 09:00;
444;8714;ATA;Anta;161;Peru;;;;2018.05.22 09:00;
534;8809;AYP;Ayacucho;161;Peru;;;;2018.05.22 09:00;
781;9075;BLP;Bellavista;161;Peru;;;;2018.05.22 09:00;
1188;9527;CHH;Chachapoyas;161;Peru;;;;2018.05.22 09:00;
1193;9532;CHM;Chimbote;161;Peru;;;;2018.05.22 09:00;
1223;9563;CIX;Chiclayo;161;Peru;;;;2018.05.22 09:00;
1226;9566;CJA;Cajamarca;161;Peru;;;;2018.05.22 09:00;
1443;9795;CUZ;Cuzco;161;Peru;;;;2018.05.22 09:00;
2698;11135;HUU;Huanuco;161;Peru;;;;2018.05.22 09:00;
2737;11179;IBP;Iberia;161;Peru;;;;2018.05.22 09:00;
2810;11255;ILQ;Ilo;161;Peru;;;;2018.05.22 09:00;
2870;11321;IQT;Iquitos;161;Peru;;;;2018.05.22 09:00;
2967;11421;JAU;Jauja;161;Peru;;;;2018.05.22 09:00;
3021;11476;JJI;Juanjui;161;Peru;;;;2018.05.22 09:00;
3085;11543;JUL;Juliaca;161;Peru;;;;2018.05.22 09:00;
8383;12172;LIM;Lima;161;Peru;;SA Pacific Standard Time;(UTC-05:00) Bogota, Lima, Quito, Rio Branco;2018.05.22 09:00;
3954;12470;MBP;Moyobamba;161;Peru;;;;2018.05.22 09:00;
4046;12565;MFT;Machu Picchu;161;Peru;;;;2018.05.22 09:00;
4176;12702;MLQ;Mollendo;161;Peru;;;;2018.05.22 09:00;
5089;13656;PCL;Pucallpa;161;Peru;;;;2018.05.22 09:00;
5194;13765;PIO;Pisco;161;Peru;;;;2018.05.22 09:00;
5200;13771;PIU;Piura;161;Peru;;;;2018.05.22 09:00;
5712;14302;RIJ;Rioja;161;Peru;;;;2018.05.22 09:00;
6066;14677;SJA;San Juan;161;Peru;;;;2018.05.22 09:00;
6138;14753;SMG;Santa Maria;161;Peru;;;;2018.05.22 09:00;
6229;14855;SQU;Saposoa;161;Peru;;;;2018.05.22 09:00;
6391;15028;SYC;Shiringayoc;161;Peru;;;;2018.05.22 09:00;
6456;15097;TBP;Tumbes;161;Peru;;;;2018.05.22 09:00;
6478;15121;TCQ;Tacna;161;Peru;;;;2018.05.22 09:00;
6533;15177;TGI;Tingo Maria;161;Peru;;;;2018.05.22 09:00;
6718;15368;TPP;Tarapoto;161;Peru;;;;2018.05.22 09:00;
6839;15496;TYL;Talara;161;Peru;;;;2018.05.22 09:00;
6940;15600;UMI;Quince Mil;161;Peru;;;;2018.05.22 09:00;
7616;16305;YMS;Yurimaguas;161;Peru;;;;2018.05.22 09:00;
104;8362;AAA;Anaa;163;Polinezja Francuska;;;;2018.05.22 09:00;
227;8491;AHE;Ahe;163;Polinezja Francuska;;;;2018.05.22 09:00;
377;8645;APK;Apataki;163;Polinezja Francuska;;;;2018.05.22 09:00;
481;8754;AUQ;Atuona;163;Polinezja Francuska;;;;2018.05.22 09:00;
521;8796;AXR;Arutua;163;Polinezja Francuska;;;;2018.05.22 09:00;
838;9136;BOB;Bora-Bora;163;Polinezja Francuska;;;;2018.05.22 09:00;
1983;10367;FAC;Faaite;163;Polinezja Francuska;;;;2018.05.22 09:00;
1996;10383;FAV;Fakarava;163;Polinezja Francuska;;;;2018.05.22 09:00;
2036;10428;FGU;Fangatau;163;Polinezja Francuska;;;;2018.05.22 09:00;
2038;10430;FHZ;Fakahina;163;Polinezja Francuska;;;;2018.05.22 09:00;
2328;10738;GMR;Iles Gambier;163;Polinezja Francuska;;;;2018.05.22 09:00;
2552;10983;HHZ;Hikueru;163;Polinezja Francuska;;;;2018.05.22 09:00;
2568;10999;HIX;Hiva Oa;163;Polinezja Francuska;;;;2018.05.22 09:00;
2628;11063;HOI;Hao Is;163;Polinezja Francuska;;;;2018.05.22 09:00;
2690;11127;HUH;Huahine;163;Polinezja Francuska;;;;2018.05.22 09:00;
3282;11750;KKR;Kaukura;163;Polinezja Francuska;;;;2018.05.22 09:00;
3936;12452;MAU;Maupiti;163;Polinezja Francuska;;;;2018.05.22 09:00;
4152;12676;MKP;Makemo;163;Polinezja Francuska;;;;2018.05.22 09:00;
4253;12782;MOZ;Moorea;163;Polinezja Francuska;;;;2018.05.22 09:00;
4416;12950;MVT;Mataiva;163;Polinezja Francuska;;;;2018.05.22 09:00;
4532;13069;NAU;Napuka Island;163;Polinezja Francuska;;;;2018.05.22 09:00;
4606;13150;NHV;Nuku Hiva;163;Polinezja Francuska;;;;2018.05.22 09:00;
4744;13298;NUK;Nukutavake;163;Polinezja Francuska;;;;2018.05.22 09:00;
5223;13794;PKP;Atoll Pukapuka;163;Polinezja Francuska;;;;2018.05.22 09:00;
5336;13910;PPT;Papeete;163;Polinezja Francuska;;;;2018.05.22 09:00;
5423;14003;PUK;Pukarua;163;Polinezja Francuska;;;;2018.05.22 09:00;
5667;14256;REA;Reao;163;Polinezja Francuska;;;;2018.05.22 09:00;
5687;14277;RFP;Raiatea;163;Polinezja Francuska;;;;2018.05.22 09:00;
5692;14282;RGI;Rangiroa;163;Polinezja Francuska;;;;2018.05.22 09:00;
5844;14440;RUR;Rurutu;163;Polinezja Francuska;;;;2018.05.22 09:00;
6569;15216;TIH;Tikehau;163;Polinezja Francuska;;;;2018.05.22 09:00;
6594;15241;TJN;Takume;163;Polinezja Francuska;;;;2018.05.22 09:00;
6613;15260;TKP;Takapoto;163;Polinezja Francuska;;;;2018.05.22 09:00;
6619;15266;TKV;Tatakoto;163;Polinezja Francuska;;;;2018.05.22 09:00;
6621;15268;TKX;Takaroa;163;Polinezja Francuska;;;;2018.05.22 09:00;
6775;15430;TTI;Tetiaroa Is;163;Polinezja Francuska;;;;2018.05.22 09:00;
6854;15511;UAH;Ua Huka;163;Polinezja Francuska;;;;2018.05.22 09:00;
6857;15514;UAP;Ua Pou;163;Polinezja Francuska;;;;2018.05.22 09:00;
7069;15738;VHZ;Vahitahi;163;Polinezja Francuska;;;;2018.05.22 09:00;
7417;16104;XMH;Manihi;163;Polinezja Francuska;;;;2018.05.22 09:00;
7863;16558;ZTA;Tureia;163;Polinezja Francuska;;;;2018.05.22 09:00;
1036;9357;BZG;Port Lotniczy im. Ignacego Paderewskiego w Bydgoszczy;164;Polska;Bydgoszcz;Central European Standard Time;(UTC+01:00) Sarajewo, Skopie, Warszawa, Zagrzeb;2018.05.22 09:00;
1513;9866;CZW;Ladowisko Czestochowa-Rudniki;164;Polska;;Central European Standard Time;(UTC+01:00) Sarajewo, Skopie, Warszawa, Zagrzeb;2018.05.22 09:00;
81;108;GDN;Port Lotniczy Gdansk im.Lecha Walesy;164;Polska;Gdansk;Central European Standard Time;(UTC+01:00) Sarajewo, Skopie, Warszawa, Zagrzeb;2018.05.22 09:00;
2758;11200;IEG;Port Lotniczy Zielona Gora-Babimost;164;Polska;Zielona Gora;Central European Standard Time;(UTC+01:00) Sarajewo, Skopie, Warszawa, Zagrzeb;2018.05.22 09:00;
80;107;KRK;Port Lotniczy  im. Jana Pawla II Krakow-Balice;164;Polska;Krakow;Central European Standard Time;(UTC+01:00) Sarajewo, Skopie, Warszawa, Zagrzeb;2018.05.22 09:00;
82;109;KTW;Port Lotniczy Katowice-Pyrzowice;164;Polska;Katowice;Central European Standard Time;(UTC+01:00) Sarajewo, Skopie, Warszawa, Zagrzeb;2018.05.22 09:00;
7886;16582;LCJ;Port Lotniczy lodz-Lublinek;164;Polska;lodz;Central European Standard Time;(UTC+01:00) Sarajewo, Skopie, Warszawa, Zagrzeb;2018.05.22 09:00;
7885;16581;LUZ;Port Lotniczy Lublin;164;Polska;Lublin;Central European Standard Time;(UTC+01:00) Sarajewo, Skopie, Warszawa, Zagrzeb;2018.05.22 09:00;
4723;13273;NSW;Namyslow;164;Polska;;Central European Standard Time;(UTC+01:00) Sarajewo, Skopie, Warszawa, Zagrzeb;2018.05.22 09:00;
8258;18749;OPK;Opole - Kamien slaski;164;Polska;;Central European Standard Time;(UTC+01:00) Sarajewo, Skopie, Warszawa, Zagrzeb;2019.07.09 15:08;
4972;13535;OSZ;Koszalin;164;Polska;;Central European Standard Time;(UTC+01:00) Sarajewo, Skopie, Warszawa, Zagrzeb;2018.05.22 09:00;
83;110;POZ;Port Lotniczy Poznan-lawica im.Henryka Wieniawskiego;164;Polska;Poznan;Central European Standard Time;(UTC+01:00) Sarajewo, Skopie, Warszawa, Zagrzeb;2018.05.22 09:00;
5488;14071;QAZ;Zakopane;164;Polska;;Central European Standard Time;(UTC+01:00) Sarajewo, Skopie, Warszawa, Zagrzeb;2018.05.22 09:00;
5514;14097;QEP;Tarnobrzeg;164;Polska;;Central European Standard Time;(UTC+01:00) Sarajewo, Skopie, Warszawa, Zagrzeb;2018.05.22 09:00;
5542;14126;QKD;Elk;164;Polska;;Central European Standard Time;(UTC+01:00) Sarajewo, Skopie, Warszawa, Zagrzeb;2018.05.22 09:00;
7947;16627;QKI;Port Lotniczy Kielce - Maslow;164;Polska;Kielce;Central European Standard Time;(UTC+01:00) Sarajewo, Skopie, Warszawa, Zagrzeb;2018.05.28 09:13;
5593;14179;QXQ;Stalowa Wola;164;Polska;;Central European Standard Time;(UTC+01:00) Sarajewo, Skopie, Warszawa, Zagrzeb;2018.05.22 09:00;
7887;16583;QXR;Port Lotniczy Radom;164;Polska;;;;2018.05.22 09:00;
7890;16589;RDO;Port Lotniczy Radom-Sadkow;164;Polska;Radom;Central European Standard Time;(UTC+01:00) Sarajewo, Skopie, Warszawa, Zagrzeb;2018.05.22 09:00;
87;114;RZE;Port Lotniczy Rzeszow-Jasionka;164;Polska;Rzeszow;Central European Standard Time;(UTC+01:00) Sarajewo, Skopie, Warszawa, Zagrzeb;2018.05.22 09:00;
6418;15058;SZY;Port Lotniczy Olsztyn-Mazury;164;Polska;Szczytno;Central European Standard Time;(UTC+01:00) Sarajewo, Skopie, Warszawa, Zagrzeb;2018.05.22 09:00;
85;112;SZZ;"Port lotniczy Szczecin-Goleniow im.NSZZ "" Solidarnosc""";164;Polska;Szczecin;Central European Standard Time;(UTC+01:00) Sarajewo, Skopie, Warszawa, Zagrzeb;2018.05.22 09:00;
50;66;WAW;Lotnisko Chopina w Warszawie;164;Polska;Warszawa;Central European Standard Time;(UTC+01:00) Sarajewo, Skopie, Warszawa, Zagrzeb;2018.05.22 09:00;
7242;15925;WIE;Wierzchoslawice;164;Polska;;Central European Standard Time;(UTC+01:00) Sarajewo, Skopie, Warszawa, Zagrzeb;2018.05.22 09:00;
7884;16580;WMI;Mazowiecki Port Lotniczy Warszawa-Modlin;164;Polska;Nowy Dwor Mazowiecki;Central European Standard Time;(UTC+01:00) Sarajewo, Skopie, Warszawa, Zagrzeb;2018.05.22 09:00;
89;116;WRO;Port lotniczy Wroclaw-Strachowice im. Mikolaja Kopernika;164;Polska;Wroclaw;Central European Standard Time;(UTC+01:00) Sarajewo, Skopie, Warszawa, Zagrzeb;2018.05.22 09:00;
8259;18750;ZXA;Mielec;164;Polska;;Central European Standard Time;(UTC+01:00) Sarajewo, Skopie, Warszawa, Zagrzeb;2019.07.17 10:30;
114;8374;AAM;Mala Mala;169;Poludniowa Afryka;;;;2018.05.22 09:00;
178;8439;ADY;Alldays;169;Poludniowa Afryka;;;;2018.05.22 09:00;
193;8456;AFD;Port Alfred;169;Poludniowa Afryka;;;;2018.05.22 09:00;
224;8488;AGZ;Aggeneys;169;Poludniowa Afryka;;;;2018.05.22 09:00;
296;8563;ALJ;Alexander Bay;169;Poludniowa Afryka;;;;2018.05.22 09:00;
664;8947;BFN;Bloemfontein;169;Poludniowa Afryka;;;;2018.05.22 09:00;
731;9021;BIY;Bisho;169;Poludniowa Afryka;;;;2018.05.22 09:00;
1120;9452;CDO;Cradock;169;Poludniowa Afryka;;;;2018.05.22 09:00;
55;77;CPT;Cape Town International Airport;169;Poludniowa Afryka;Kapsztad;;;2018.05.22 09:00;
1735;10103;DUK;Dukuduk;169;Poludniowa Afryka;;;;2018.05.22 09:00;
48;63;DUR;King Shaka International Airport;169;Poludniowa Afryka;La Mercy;;;2018.05.22 09:00;
1847;10225;ELL;Ellisras;169;Poludniowa Afryka;;;;2018.05.22 09:00;
1852;10230;ELS;East London;169;Poludniowa Afryka;;;;2018.05.22 09:00;
1863;10242;EMG;Empangeni;169;Poludniowa Afryka;;;;2018.05.22 09:00;
2010;10398;FCB;Ficksburg;169;Poludniowa Afryka;;;;2018.05.22 09:00;
2293;10699;GIY;Giyani;169;Poludniowa Afryka;;;;2018.05.22 09:00;
2381;10797;GRJ;George;169;Poludniowa Afryka;;;;2018.05.22 09:00;
2406;10824;GSS;Sabi Sabi;169;Poludniowa Afryka;;;;2018.05.22 09:00;
2495;10922;HBL;Babelegi;169;Poludniowa Afryka;;;;2018.05.22 09:00;
2516;10944;HDS;Hoedspruit;169;Poludniowa Afryka;;;;2018.05.22 09:00;
2579;11013;HLA;Lanseria;169;Poludniowa Afryka;;;;2018.05.22 09:00;
2594;11028;HLW;Hluhluwe;169;Poludniowa Afryka;;;;2018.05.22 09:00;
2659;11095;HRS;Harrismith;169;Poludniowa Afryka;;;;2018.05.22 09:00;
2723;11164;HZV;Hazyview;169;Poludniowa Afryka;;;;2018.05.22 09:00;
2848;11297;INY;Inyati;169;Poludniowa Afryka;;;;2018.05.22 09:00;
70;94;JNB;Or Tambo International Airport;169;Poludniowa Afryka;Johannesburg;;;2018.05.22 09:00;
3051;11508;JOH;Port Saint John's;169;Poludniowa Afryka;;;;2018.05.22 09:00;
3237;11701;KHO;Khoka Moya;169;Poludniowa Afryka;;;;2018.05.22 09:00;
3250;11714;KIG;Koiingnaas;169;Poludniowa Afryka;;;;2018.05.22 09:00;
3254;11718;KIM;Kimberley;169;Poludniowa Afryka;;;;2018.05.22 09:00;
3307;11778;KLZ;Kleinzee;169;Poludniowa Afryka;;;;2018.05.22 09:00;
3313;11784;KMH;Kuruman;169;Poludniowa Afryka;;;;2018.05.22 09:00;
3360;11831;KOF;Komatipoort;169;Poludniowa Afryka;;;;2018.05.22 09:00;
3508;11988;KXE;Klerksdorp;169;Poludniowa Afryka;;;;2018.05.22 09:00;
3554;12036;LAY;Ladysmith;169;Poludniowa Afryka;;;;2018.05.22 09:00;
3579;12064;LCD;Louis Trichardt;169;Poludniowa Afryka;;;;2018.05.22 09:00;
3607;12095;LDZ;Londolozi;169;Poludniowa Afryka;;;;2018.05.22 09:00;
3707;12206;LLE;Malelane;169;Poludniowa Afryka;;;;2018.05.22 09:00;
3733;12233;LMR;Lime Acres;169;Poludniowa Afryka;;;;2018.05.22 09:00;
3837;12342;LTA;Tzaneen;169;Poludniowa Afryka;;;;2018.05.22 09:00;
3860;12366;LUJ;Lusikisiki;169;Poludniowa Afryka;;;;2018.05.22 09:00;
3944;12460;MBD;Mmabatho;169;Poludniowa Afryka;;;;2018.05.22 09:00;
3951;12467;MBM;Mkambati;169;Poludniowa Afryka;;;;2018.05.22 09:00;
4030;12548;MEZ;Messina;169;Poludniowa Afryka;;;;2018.05.22 09:00;
4039;12557;MFK;Mafikeng;169;Poludniowa Afryka;;;;2018.05.22 09:00;
4060;12579;MGH;Margate;169;Poludniowa Afryka;;;;2018.05.22 09:00;
4438;12973;MWR;Motswari;169;Poludniowa Afryka;;;;2018.05.22 09:00;
4498;13033;MZF;Mzamba(Wild Coast Sun);169;Poludniowa Afryka;;;;2018.05.22 09:00;
4508;13043;MZQ;Mkuze;169;Poludniowa Afryka;;;;2018.05.22 09:00;
4515;13050;MZY;Mossel Bay;169;Poludniowa Afryka;;;;2018.05.22 09:00;
4558;13097;NCS;Newcastle;169;Poludniowa Afryka;;;;2018.05.22 09:00;
4593;13134;NGL;Ngala;169;Poludniowa Afryka;;;;2018.05.22 09:00;
4647;13192;NLP;Nelspruit;169;Poludniowa Afryka;;;;2018.05.22 09:00;
4738;13290;NTY;Sun City;169;Poludniowa Afryka;;;;2018.05.22 09:00;
4994;13558;OUH;Oudtshoorn;169;Poludniowa Afryka;;;;2018.05.22 09:00;
5080;13647;PBZ;Plettenberg Bay;169;Poludniowa Afryka;;;;2018.05.22 09:00;
5180;13750;PHW;Phalaborwa;169;Poludniowa Afryka;;;;2018.05.22 09:00;
5254;13825;PLZ;Port Elizabeth;169;Poludniowa Afryka;;;;2018.05.22 09:00;
5355;13931;PRK;Prieska;169;Poludniowa Afryka;;;;2018.05.22 09:00;
5366;13943;PRY;Pretoria;169;Poludniowa Afryka;;;;2018.05.22 09:00;
5394;13973;PTG;Pietersburg;169;Poludniowa Afryka;;;;2018.05.22 09:00;
5479;14061;PZB;Pietermaritzburg;169;Poludniowa Afryka;;;;2018.05.22 09:00;
5639;14227;RCB;Richards Bay;169;Poludniowa Afryka;;;;2018.05.22 09:00;
5777;14370;ROD;Robertson;169;Poludniowa Afryka;;;;2018.05.22 09:00;
5854;14452;RVO;Reivilo;169;Poludniowa Afryka;;;;2018.05.22 09:00;
5916;14516;SBU;Springbok;169;Poludniowa Afryka;;;;2018.05.22 09:00;
5943;14546;SDB;Saldanha Bay;169;Poludniowa Afryka;;;;2018.05.22 09:00;
6058;14669;SIS;Sishen;169;Poludniowa Afryka;;;;2018.05.22 09:00;
6409;15048;SZK;Skukuza;169;Poludniowa Afryka;;;;2018.05.22 09:00;
6481;15124;TCU;Thaba Nchu;169;Poludniowa Afryka;;;;2018.05.22 09:00;
6494;15137;TDT;Tanda Tula;169;Poludniowa Afryka;;;;2018.05.22 09:00;
6561;15208;THY;Thohoyandou;169;Poludniowa Afryka;;;;2018.05.22 09:00;
6751;15404;TSD;Tshipise;169;Poludniowa Afryka;;;;2018.05.22 09:00;
6924;15583;ULD;Ulundi;169;Poludniowa Afryka;;;;2018.05.22 09:00;
6933;15592;ULX;Ulusaba;169;Poludniowa Afryka;;;;2018.05.22 09:00;
6997;15659;UTE;Butterworth;169;Poludniowa Afryka;;;;2018.05.22 09:00;
7001;15663;UTN;Upington;169;Poludniowa Afryka;;;;2018.05.22 09:00;
7005;15667;UTT;Umtata;169;Poludniowa Afryka;;;;2018.05.22 09:00;
7007;15669;UTW;Queenstown;169;Poludniowa Afryka;;;;2018.05.22 09:00;
7133;15809;VRE;Vredendal;169;Poludniowa Afryka;;;;2018.05.22 09:00;
7137;15814;VRU;Vryburg;169;Poludniowa Afryka;;;;2018.05.22 09:00;
7162;15839;VYD;Vryheid;169;Poludniowa Afryka;;;;2018.05.22 09:00;
7216;15895;WEL;Welkom;169;Poludniowa Afryka;;;;2018.05.22 09:00;
7799;16491;ZEC;Secunda;169;Poludniowa Afryka;;;;2018.05.22 09:00;
402;8670;ARE;Arecibo;165;Portoryko;;;;2018.05.22 09:00;
877;9179;BQN;Aguadilla;165;Portoryko;;;;2018.05.22 09:00;
1354;9701;CPX;Culebra;165;Portoryko;;;;2018.05.22 09:00;
1563;9918;DDP;Dorado;165;Portoryko;;;;2018.05.22 09:00;
1988;10373;FAJ;Fajardo;165;Portoryko;;;;2018.05.22 09:00;
2685;11122;HUC;Humacao;165;Portoryko;;;;2018.05.22 09:00;
3941;12457;MAZ;Mayagüez;165;Portoryko;;;;2018.05.22 09:00;
4711;13260;NRR;Roosevelt Roads;165;Portoryko;;;;2018.05.22 09:00;
5371;13949;PSE;Ponce;165;Portoryko;;;;2018.05.22 09:00;
6084;14695;SJU;San Juan;165;Portoryko;;;;2018.05.22 09:00;
7129;15805;VQS;Vieques;165;Portoryko;;;;2018.05.22 09:00;
7951;16631;AVR;Alverca;166;Portugalia;Alverca;Romance Standard Time;(UTC+01:00) Bruksela, Kopenhaga, Madryt, Paryz;2018.06.21 13:29;
673;8957;BGC;Bragança;166;Portugalia;;;;2018.05.22 09:00;
687;8972;BGZ;Braga;166;Portugalia;;;;2018.05.22 09:00;
1079;9406;CBP;Coimbra;166;Portugalia;;;;2018.05.22 09:00;
1336;9682;COV;Covilha;166;Portugalia;;;;2018.05.22 09:00;
1457;9810;CVU;Corvo Island Apt;166;Portugalia;;;;2018.05.22 09:00;
1992;10378;FAO;Faro;166;Portugalia;Faro;W. Europe Standard Time;(UTC+01:00) Amsterdam, Berlin, Berno, Rzym, Sztokholm, Wieden;2018.05.22 09:00;
2067;10464;FLW;Flores Island Apt;166;Portugalia;;;;2018.05.22 09:00;
2080;10477;FNC;Funchal, Madeira;166;Portugalia;Funchal;W. Europe Standard Time;(UTC+01:00) Amsterdam, Berlin, Berno, Rzym, Sztokholm, Wieden;2018.05.22 09:00;
2392;10808;GRW;Graciosa Island Apt;166;Portugalia;;;;2018.05.22 09:00;
2635;11070;HOR;Horta;166;Portugalia;;;;2018.05.22 09:00;
8224;16920;LIS;Lisboa;166;Portugalia;Lizbona;GMT Standard Time;(UTC+00:00) Dublin, Edynburg, Lizbona, Londyn;2018.08.16 10:40;
4938;13496;OPO;Porto;166;Portugalia;Porto;W. Europe Standard Time;(UTC+01:00) Amsterdam, Berlin, Berno, Rzym, Sztokholm, Wieden;2018.05.22 09:00;
5107;13674;PDL;Ponta Delgada;166;Portugalia;Ponta Delgada;Azores Standard Time;(UTC-01:00) Azory;2018.05.22 09:00;
5462;14044;PXO;Porto Santo Island;166;Portugalia;;;;2018.05.22 09:00;
5513;14096;QEG;Ribeira Grande;166;Portugalia;;;;2018.05.22 09:00;
6049;14659;SIE;Sines;166;Portugalia;;;;2018.05.22 09:00;
6134;14749;SMA;Santa Maria Island Apt;166;Portugalia;;;;2018.05.22 09:00;
6511;15154;TER;Terceira Island Apt;166;Portugalia;;;;2018.05.22 09:00;
7135;15811;VRL;Vila Real;166;Portugalia;;;;2018.05.22 09:00;
7139;15816;VSE;Viseu;166;Portugalia;;;;2018.05.22 09:00;
243;8507;AIG;Yalinga;170;Republika srodkowoafrykanska;;;;2018.05.22 09:00;
582;8862;BBT;Berberati;170;Republika srodkowoafrykanska;;;;2018.05.22 09:00;
586;8867;BBY;Bambari;170;Republika srodkowoafrykanska;;;;2018.05.22 09:00;
593;8874;BCF;Bouca;170;Republika srodkowoafrykanska;;;;2018.05.22 09:00;
643;8926;BEM;Bossembele;170;Republika srodkowoafrykanska;;;;2018.05.22 09:00;
675;8959;BGF;Bangui;170;Republika srodkowoafrykanska;;;;2018.05.22 09:00;
684;8969;BGU;Bangassou;170;Republika srodkowoafrykanska;;;;2018.05.22 09:00;
728;9018;BIV;Bria;170;Republika srodkowoafrykanska;;;;2018.05.22 09:00;
795;9091;BMF;Bakouma;170;Republika srodkowoafrykanska;;;;2018.05.22 09:00;
846;9147;BOP;Bouar;170;Republika srodkowoafrykanska;;;;2018.05.22 09:00;
856;9157;BOZ;Bozoum;170;Republika srodkowoafrykanska;;;;2018.05.22 09:00;
910;9222;BSN;Bossangoa;170;Republika srodkowoafrykanska;;;;2018.05.22 09:00;
928;9240;BTG;Batangafo;170;Republika srodkowoafrykanska;;;;2018.05.22 09:00;
1362;9710;CRF;Carnot;170;Republika srodkowoafrykanska;;;;2018.05.22 09:00;
2218;10621;GDA;Gounda;170;Republika srodkowoafrykanska;;;;2018.05.22 09:00;
2223;10626;GDI;Gordil;170;Republika srodkowoafrykanska;;;;2018.05.22 09:00;
2825;11271;IMO;Zemio;170;Republika srodkowoafrykanska;;;;2018.05.22 09:00;
2882;11333;IRO;Birao;170;Republika srodkowoafrykanska;;;;2018.05.22 09:00;
3364;11835;KOL;Koumala;170;Republika srodkowoafrykanska;;;;2018.05.22 09:00;
3487;11967;KWD;Kawadjia;170;Republika srodkowoafrykanska;;;;2018.05.22 09:00;
4145;12669;MKI;Mboki;170;Republika srodkowoafrykanska;;;;2018.05.22 09:00;
4570;13110;NDL;Ndele;170;Republika srodkowoafrykanska;;;;2018.05.22 09:00;
4817;13371;ODA;Ouadda;170;Republika srodkowoafrykanska;;;;2018.05.22 09:00;
4820;13375;ODJ;Ouanda Djalle;170;Republika srodkowoafrykanska;;;;2018.05.22 09:00;
5683;14273;RFA;Rafai;170;Republika srodkowoafrykanska;;;;2018.05.22 09:00;
8232;9284;BVC;Boa Vista;171;Republika Zielonego Przyladka;Rabil;Cape Verde Standard Time;(UTC-01:00) Cabo Verde;2018.05.22 09:00;
976;9295;BVR;Brava;171;Republika Zielonego Przyladka;;;;2018.05.22 09:00;
4197;12724;MMO;Maio;171;Republika Zielonego Przyladka;;;;2018.05.22 09:00;
4358;12889;MTI;Mosteiros;171;Republika Zielonego Przyladka;;;;2018.05.22 09:00;
4733;13285;NTO;Santo Antao;171;Republika Zielonego Przyladka;;;;2018.05.22 09:00;
5603;14189;RAI;Praia;171;Republika Zielonego Przyladka;;;;2018.05.22 09:00;
5990;14597;SFL;Sao Filipe;171;Republika Zielonego Przyladka;;;;2018.05.22 09:00;
6048;14658;SID;Ilha do Sal;171;Republika Zielonego Przyladka;Sal Island;Cape Verde Standard Time;(UTC-01:00) Cabo Verde;2018.05.22 09:00;
6160;14775;SNE;Sao Nicolau;171;Republika Zielonego Przyladka;;;;2018.05.22 09:00;
7160;15837;VXE;Sao Vicente;171;Republika Zielonego Przyladka;;;;2018.05.22 09:00;
5842;14438;RUN;Saint-Denis de la Reunion Apt;172;Reunion;;;;2018.05.22 09:00;
7859;16554;ZSE;Saint Pierre de la Reunion;172;Reunion;;;;2018.05.22 09:00;
117;8377;AAQ;Anapa;173;Rosja;;;;2018.05.22 09:00;
156;8417;ACS;Achinsk;173;Rosja;;;;2018.05.22 09:00;
165;8426;ADH;Aldan;173;Rosja;;;;2018.05.22 09:00;
188;8449;AER;Sochi;173;Rosja;;;;2018.05.22 09:00;
330;8597;AMV;Amderma;173;Rosja;;;;2018.05.22 09:00;
405;8673;ARH;Arkhangelsk;173;Rosja;;;;2018.05.22 09:00;
24;32;ASF;Narimanovo Airport;173;Rosja;Astrachan;;;2018.05.22 09:00;
566;8843;BAX;Barnaul;173;Rosja;;;;2018.05.22 09:00;
606;8888;BCX;Beloreck;173;Rosja;;;;2018.05.22 09:00;
880;9182;BQS;Blagoveschensk;173;Rosja;;;;2018.05.22 09:00;
932;9244;BTK;Bratsk;173;Rosja;;;;2018.05.22 09:00;
979;9298;BVV;Kuril'skiy Burevestnik AFB (Burevestnik AFB);173;Rosja;;;;2018.05.22 09:00;
994;9313;BWO;Balakovo;173;Rosja;;;;2018.05.22 09:00;
1131;9464;CEE;Cherepovets;173;Rosja;;;;2018.05.22 09:00;
1136;9470;CEK;Chelyabinsk;173;Rosja;;;;2018.05.22 09:00;
1241;9581;CKH;Chokurdah;173;Rosja;;;;2018.05.22 09:00;
1244;9584;CKL;Chkalovsky;173;Rosja;;;;2018.05.22 09:00;
1306;9651;CNN;Chulman;173;Rosja;;;;2018.05.22 09:00;
1399;9750;CSY;Cheboksary;173;Rosja;;;;2018.05.22 09:00;
1495;9848;CYX;Cherskiy;173;Rosja;;;;2018.05.22 09:00;
1567;9923;DEE;Yuzhno-Kuril'sk;173;Rosja;;;;2018.05.22 09:00;
1632;9990;DKS;Dikson;173;Rosja;;;;2018.05.22 09:00;
7964;16651;DME;Domodedovo Airport Moskwa;173;Rosja;Moskwa;Russian Standard Time;(UTC+03:00) Moskwa, Petersburg;2018.06.21 13:51;
